,id,Constituency,Country/Region,Country,Con Vote,Liberal Vote,Labour Vote,Brexit Vote,Green Vote,SNP Vote,PC Vote,DUP Vote,Sinn Fein Vote,SDLP Vote,UUP Vote,Alliance Vote,Other Vote,Total votes
337,E14000794,"LIVERPOOL, WALTON",North West,England,0.09851419604766341,0.846810179963713,0.01853577207865444,,0.01995782866669936,,,,,,,,0.01618202324326975,40786
338,E14000795,"LIVERPOOL, WAVERTREE",North West,England,0.09740184890610232,0.7218110980473523,0.09348272125780943,0.044286142425709475,0.0314682896465869,,,,,,,,0.011549899716439587,43377
339,E14000796,"LIVERPOOL, WEST DERBY",North West,England,0.09395530700857033,0.7755802587010389,0.029461910932278523,0.04573870740412376,0.013753438359589898,,,,,,,,0.0415103775943986,43989
340,S14000044,LIVINGSTON,Scotland,Scotland,0.2231462485345838,0.21825542203985931,0.06332429660023446,,0.02602945486518171,0.4692445779601407,,,,,,,,54592
341,W07000045,LLANELLI,Wales,Wales,0.29961028430936626,0.42175607459524495,,0.09429027280098344,,,0.18434336829440537,,,,,,,38233
342,E14000797,LOUGHBOROUGH,East Midlands,England,0.5116875034321173,0.3804616426570995,0.07601911002910436,,0.027530156870641212,,,,,,,,0.004301587011037689,54631
343,E14000798,LOUTH AND HORNCASTLE,East Midlands,England,0.7265344339983184,0.17490254528777804,0.07861346785905374,,,,,,,,,,0.019949552854849804,52332
344,E14000799,LUDLOW,West Midlands,England,0.6408163265306123,0.1511398705823793,0.16997511199601792,,0.03806869089099054,,,,,,,,,50225
345,E14000800,LUTON NORTH,East,England,0.33456995937918244,0.5516917513912043,0.048439737960506234,0.028528493272910845,0.018103266101575526,,,,,,,,0.018666791894620678,42589
346,E14000801,LUTON SOUTH,East,England,0.3097898440471662,0.5179488398630658,,0.03806104982883225,0.023654431342715863,,,,,,,,0.11054583491821986,42064
347,E14000802,MACCLESFIELD,North West,England,0.5252195221564223,0.32637793082963595,0.10551914901516699,,0.04288339799877476,,,,,,,,,53867
348,E14000803,MAIDENHEAD,South East,England,0.577426892303335,0.139524180414926,0.24382213410748424,,0.03922679317425476,,,,,,,,,56492
349,E14000804,MAIDSTONE AND THE WEALD,South East,England,0.6041021671826625,0.1828173374613003,0.16412538699690402,,0.04202786377708978,,,,,,,,0.006927244582043344,51680
350,E14000805,MAKERFIELD,North West,England,0.3437492939289184,0.45084615558417496,0.04762873087959511,0.13143089541110284,0.02634492419620868,,,,,,,,,44259
351,E14000806,MALDON,East,England,0.7202031423583558,0.12424615140453896,0.1188303443897794,,0.03672036184732582,,,,,,,,,50408
352,E14000807,MANCHESTER CENTRAL,North West,England,0.1479087379754824,0.7042207730115321,0.06540572586968578,0.044655663715121724,0.03576277993459427,,,,,,,,0.0020463194935837364,52289
353,E14000808,"MANCHESTER, GORTON",North West,England,0.09527444157593445,0.7763609832753395,0.054955662812885844,0.03531260523066562,0.038096307105174546,,,,,,,,,44545
354,E14000809,"MANCHESTER, WITHINGTON",North West,England,0.1098216812906878,0.6774601377488443,0.15090102839890557,0.024681573733371074,0.03713557882819134,,,,,,,,,52995
355,E14000810,MANSFIELD,East Midlands,England,0.6389706330038764,0.3080388853936233,0.03299981734418444,,,,,,,,,,0.019990664258315912,49273
356,E14000811,MEON VALLEY,South East,England,0.6432909591639461,0.10293822612121323,0.21368254026154043,,0.04008827445330026,,,,,,,,,54829
357,E14000812,MERIDEN,West Midlands,England,0.6343679031037093,0.21273610162293902,0.10365392071785971,,0.04924207455549196,,,,,,,,,54161
358,W07000071,MERTHYR TYDFIL AND RHYMNEY,Wales,Wales,0.19559015071636793,0.5244991626868449,0.03460894374496062,0.11176580040935309,,,0.0758543695342058,,,,,,0.05768157290826769,32246
359,E14000813,MID BEDFORDSHIRE,East,England,0.5978645487275368,0.21675912047839052,0.12625739759259547,,0.03828978475516479,,,,,,,,0.020829148446312406,64717
360,E14000814,MID DERBYSHIRE,East Midlands,England,0.588114920171813,0.2764000324175379,0.09636113137207229,,0.03912391603857687,,,,,,,,,49356
361,E14000819,MIDDLESBROUGH,North East,England,0.25843915887028185,0.504648502800833,0.02393172419860985,0.06358330644924773,0.016013138985834532,,,,,,,,0.13338416869519312,34097
362,E14000820,MIDDLESBROUGH SOUTH AND EAST CLEVELAND,North East,England,0.5883890666499362,0.34525378003638874,0.04084321475625823,,0.025513938557416817,,,,,,,,,47817
363,E14000815,MID DORSET AND NORTH POOLE,South West,England,0.6038830983036991,0.06952789699570816,0.29940731657469855,,0.027181688125894134,,,,,,,,,48930
364,S14000045,MIDLOTHIAN,Scotland,Scotland,0.21706310528607867,0.2971319549573837,0.0703635345596317,,,0.4154414051969059,,,,,,,,48221
365,E14000816,MID NORFOLK,East,England,0.6238386786744029,0.22171003452817428,0.13773893852561137,,,,,,,,,,0.016712348271811485,56186
366,E14000817,MID SUSSEX,South East,England,0.5330454733756095,0.1787387272553456,0.243108887543418,,0.035594786654344984,,,,,,,,0.009512125171281987,62762
367,N06000010,MID ULSTER,Northern Ireland,Northern Ireland,,,,,,,,0.24509188704616763,0.45883012102196324,0.1430748543254146,0.058516360376512776,0.07902285970416853,0.015463917525773196,44620
368,E14000818,MID WORCESTERSHIRE,West Midlands,England,0.666856725406696,0.16763180870587815,0.11535377652655773,,0.03878980097286318,,,,,,,,0.011367888388004918,56123
369,E14000821,MILTON KEYNES NORTH,South East,England,0.49466766864397294,0.39465647634427514,0.07980109684537039,,0.03087475816638153,,,,,,,,,62543
370,E14000822,MILTON KEYNES SOUTH,South East,England,0.500117174684019,0.39162904057368725,0.0732419891574359,,0.023356820347774462,,,,,,,,0.011654975237083445,64007
371,E14000823,MITCHAM AND MORDEN,London,England,0.25102205898428104,0.6113552392820446,0.08126188758444285,0.026278393563761177,0.025360180144727924,,,,,,,,0.004722240440742441,45741
372,E14000824,MOLE VALLEY,South East,England,0.5542987217650149,0.051917352477674664,0.343459989493959,,0.0328138679740851,,,,,,,,0.01751006828926633,57110
373,W07000054,MONMOUTH,Wales,Wales,0.5209391242009678,0.32216181771113367,0.097755740088018,,0.026943067088834458,,0.023537845749447398,,,,,,0.008662405161598661,50217
374,W07000063,MONTGOMERYSHIRE,Wales,Wales,0.5851405857251417,0.16323727129245338,0.2303735313029754,,,,,,,,,,0.02124861167942947,34214
375,S14000046,MORAY,Scotland,Scotland,0.45288274449564775,0.049810547875064004,0.046472094214029695,,,0.4423758320532514,,,,,,,0.00845878136200717,48825
376,E14000825,MORECAMBE AND LUNESDALE,North West,England,0.528029132641801,0.3877951887000662,0.05137938644890753,,0.02070183182520415,,,,,,,,0.012094460384021188,45310
377,E14000826,MORLEY AND OUTWOOD,Yorkshire and The Humber,England,0.5666088965915655,0.34964375120354324,0.04400154053533603,,0.021317157712305027,,,,,,,,0.018428653957250143,51930
378,S14000047,MOTHERWELL AND WISHAW,Scotland,Scotland,0.16096352994146781,0.3231427285006754,0.03770823953174246,,,0.46425033768572715,,,,,,,0.013935164340387213,44420
379,S14000027,NA H-EILEANAN AN IAR,Scotland,Scotland,0.22214547212820335,0.28272432133729364,0.04400082890101541,,,0.4511293776334876,,,,,,,,14477
380,W07000069,NEATH,Wales,Wales,0.27976384807922516,0.43312656437044295,0.04040156709108717,0.08662531287408859,0.019806290129502666,,0.12229295897268473,,,,,,0.017983458482968766,36756
381,E14000829,NEWARK,East Midlands,England,0.6329206383988898,0.23454220079617252,0.09692852708082247,,0.03560863372411526,,,,,,,,,54762
382,E14000830,NEWBURY,South East,England,0.5738691289709656,0.07340244674822494,0.3064102136737891,,0.040901363378779296,,,,,,,,0.005416847228240942,59998
383,E14000834,NEWCASTLE-UNDER-LYME,West Midlands,England,0.5249335032074923,0.3585015311026174,0.05277274860859653,0.04293792887637184,0.02085428820492188,,,,,,,,,44739
384,E14000831,NEWCASTLE UPON TYNE CENTRAL,North East,England,0.24790521428190213,0.5755457116934408,0.07229012115066447,0.06783369803063458,0.03642525484335806,,,,,,,,,37474
385,E14000832,NEWCASTLE UPON TYNE EAST,North East,England,0.24411391675314192,0.6006918021445866,0.10457742419001499,,0.050616856912256425,,,,,,,,,43365
386,E14000833,NEWCASTLE UPON TYNE NORTH,North East,England,0.3316879082533671,0.45435009255516073,0.0927041000872359,0.09215089682759207,0.029107002276644183,,,,,,,,,46999
387,E14000827,NEW FOREST EAST,South East,England,0.6452368763044933,0.14803292245894537,0.1455125428267633,,0.0479265939432127,,,,,,,,0.013291064466585279,50786
388,E14000828,NEW FOREST WEST,South East,England,0.6383532779390132,0.13109768218502763,0.15326203633761382,,0.07728700353834532,,,,,,,,,50306
389,W07000055,NEWPORT EAST,Wales,Wales,0.38953199933851496,0.4444352571523069,0.05845873987101042,0.0676368447163883,0.01590320269003914,,0.024033956231740258,,,,,,,36282
390,W07000056,NEWPORT WEST,Wales,Wales,0.41615822070775677,0.436925839799231,0.05905647779338291,0.03976239265074943,0.020767619091474225,,0.02732944995740566,,,,,,,43433
391,N06000011,NEWRY AND ARMAGH,Northern Ireland,Northern Ireland,,,,,,,,0.21662498276846728,0.3995155477658087,0.1860808601981134,0.08279012977805786,0.08292798203981962,0.03206049744973316,50779
392,E14000835,NEWTON ABBOT,South West,England,0.5554075652637187,0.1775058984702032,0.22241038130755766,,0.02869320344014004,,,,,,,,0.015982951518380393,52556
393,E14000836,"NORMANTON, PONTEFRACT AND CASTLEFORD",Yorkshire and The Humber,England,0.35270105058123874,0.37914171449885,0.0652106342858327,0.16643527632151517,,,,,,,,,0.03651132431256346,48259
394,E14000861,NORTHAMPTON NORTH,East Midlands,England,0.5319052075166292,0.39262500316143556,0.05136700472950757,,0.02410278459242773,,,,,,,,,39539
395,E14000862,NORTHAMPTON SOUTH,East Midlands,England,0.5121586874005143,0.397134810824048,0.06078119260438349,,0.029925309171054244,,,,,,,,,40835
396,N06000012,NORTH ANTRIM,Northern Ireland,Northern Ireland,,,,,,,,0.473542030827904,0.12785180813148397,0.06680892601757055,0.1847631154797848,0.1414496833216045,0.005584436221652176,44051
397,S14000048,NORTH AYRSHIRE AND ARRAN,Scotland,Scotland,0.30848942974623084,0.13917846907837356,0.043755451260539105,,0.02313411139261536,0.4854425385222411,,,,,,,,48154
398,E14000837,NORTH CORNWALL,South West,England,0.5935020705135647,0.08738728278958165,0.30804210689268163,,,,,,,,,,0.011068539804171988,51678
399,E14000838,NORTH DEVON,South West,England,0.5663626059264857,0.09170399956819776,0.2998506683938756,,0.03164750544250733,,,,,,,,0.01043522066893363,55581
400,E14000839,NORTH DORSET,South West,England,0.6363733580480154,0.12007414404619744,0.2032544958739551,,0.040298002031832036,,,,,,,,,56107
401,N06000013,NORTH DOWN,Northern Ireland,Northern Ireland,0.04820018207317373,,,,,,,0.3786629923972148,,,0.12144772777600078,0.4516890977536107,,40643
402,E14000840,NORTH DURHAM,North East,England,0.3293518189358929,0.4417348027017419,0.0682308330370897,0.11122170873326223,0.02668562625903543,,,,,,,,0.02277521033297784,42195
403,E14000841,NORTH EAST BEDFORDSHIRE,East,England,0.5912670337445015,0.2177858439201452,0.12302746931618937,,0.029084253591313176,,,,,,,,0.03883539942785075,65018
404,E14000842,NORTH EAST CAMBRIDGESHIRE,East,England,0.7254550260554339,0.15916471565591722,0.08114946001057322,,0.03423079827807567,,,,,,,,,52964
405,E14000843,NORTH EAST DERBYSHIRE,East Midlands,England,0.587134526687933,0.3255176057053457,0.06138123006278318,,0.02596663754393807,,,,,,,,,49217
406,S14000049,NORTH EAST FIFE,Scotland,Scotland,0.12993155760931166,0.03720737608439775,0.4307729194821047,,,0.40208814682418587,,,,,,,,45878
407,E14000844,NORTH EAST HAMPSHIRE,South East,England,0.5952421123671334,0.09718238569259322,0.25424329340307067,,0.029593386198751476,,,,,,,,0.023738822338451156,59270
408,E14000845,NORTH EAST HERTFORDSHIRE,East,England,0.565600882028666,0.2368463860321362,0.1547707267699315,,0.04278200516926636,,,,,,,,,55327
409,E14000846,NORTH EAST SOMERSET,South West,England,0.5036584499538254,0.2420792782553101,0.22060808410883,,0.025271719826667614,,,,,,,,0.00838246785536691,56308
410,E14000847,NORTH HEREFORDSHIRE,West Midlands,England,0.6301412811318167,0.1333254952677679,0.1430838868967139,,0.09344933670370152,,,,,,,,,51033
411,E14000848,NORTH NORFOLK,East,England,0.58619129134447,0.07663852979950023,0.30295338724593196,0.03421679161009779,,,,,,,,,,50823
412,E14000849,NORTH SHROPSHIRE,West Midlands,England,0.6271831260064056,0.2210995700104401,0.09985313113796826,,0.03167412807672571,,,,,,,,0.020190044768460355,56513
413,E14000850,NORTH SOMERSET,South West,England,0.528579485939892,0.24599145918942875,0.17808395777938926,,0.047345097091289985,,,,,,,,,62055
414,E14000851,NORTH SWINDON,South West,England,0.5912002177265717,0.2977955184613989,0.07997822734282863,,0.03102603646920076,,,,,,,,,55115
415,E14000852,NORTH THANET,South East,England,0.6240607746274233,0.2672796712192287,0.0713811283158288,,0.0372784258375192,,,,,,,,,48178
416,E14000853,NORTH TYNESIDE,North East,England,0.3071645283467846,0.4967578179222273,0.06426857562117036,0.10418608340439033,0.027622994705427433,,,,,,,,,50429
417,E14000854,NORTH WARWICKSHIRE,West Midlands,England,0.6588186609748661,0.26773968724136427,0.045062508167443484,,0.028379143616326177,,,,,,,,,45914
418,E14000855,NORTH WEST CAMBRIDGESHIRE,East,England,0.624595168363473,0.22196395642539477,0.10662761687818635,,0.04681325833294593,,,,,,,,,64533
419,E14000856,NORTH WEST DURHAM,North East,England,0.41940289113148566,0.3954010448356167,0.05939617732832596,0.06699116715271804,0.02461028470721524,,,,,,,,0.0341984348446384,47663
420,E14000857,NORTH WEST HAMPSHIRE,South East,England,0.6210495943514716,0.15830476255134254,0.17453070368987406,,0.04611493940731186,,,,,,,,,58918
421,E14000858,NORTH WEST LEICESTERSHIRE,East Midlands,England,0.6282120361940506,0.24917783021497186,0.06714851080433289,,0.046041507961576335,,,,,,,,0.009420114825068281,53821
422,E14000859,NORTH WEST NORFOLK,East,England,0.6572035534955581,0.22971117119436935,0.07778636110038195,,0.03529891420969057,,,,,,,,,46602
423,E14000860,NORTH WILTSHIRE,South West,England,0.5912012856568903,0.10407611673180174,0.26931224661236713,,0.03541035099894079,,,,,,,,,54758
424,E14000863,NORWICH NORTH,East,England,0.5054985416441612,0.4031327643945123,0.05753483850059415,,0.023290482877822188,,,,,,,,0.01054337258291023,46285
425,E14000864,NORWICH SOUTH,East,England,0.29040311187660867,0.5373405840574381,0.09242737986956438,0.032047684477386644,0.04778123971900219,,,,,,,,,51673
426,E14000865,NOTTINGHAM EAST,East Midlands,England,0.20852914708529147,0.6433106689331067,0.048845115488451156,0.033571642835716425,0.029572042795720427,,,,,,,,0.03617138286171383,40004
427,E14000866,NOTTINGHAM NORTH,East Midlands,England,0.3637315968289921,0.4908550396375991,0.04479048697621744,0.0760475651189128,0.024575311438278596,,,,,,,,,35320
428,E14000867,NOTTINGHAM SOUTH,East Midlands,England,0.2912286533427515,0.5523330701790834,0.08175094527776623,0.04179997506959737,0.032887356130801515,,,,,,,,,48134
429,E14000868,NUNEATON,West Midlands,England,0.6061075459172384,0.3152467360035406,0.041203806151803496,,0.03744191192741757,,,,,,,,,45190
430,S14000050,OCHIL AND SOUTH PERTHSHIRE,Scotland,Scotland,0.3871793541245049,0.08581114974140765,0.05542006123190286,,,0.4649819244806531,,,,,,,0.00660751042153149,57813
431,W07000074,OGMORE,Wales,Wales,0.27682961288499575,0.4973721390223227,0.041254591692568524,0.08451539983046058,0.017547329754167843,,0.0824809268154846,,,,,,,35390
432,E14000869,OLD BEXLEY AND SIDCUP,London,England,0.6454870516849063,0.23478166648607648,0.08282587495936722,,0.0320078014952866,,,,,,,,0.00489760537436342,46145
433,E14000870,OLDHAM EAST AND SADDLEWORTH,North West,England,0.402673078589377,0.43514426826098257,0.052486786240360454,0.0645524651243393,0.016852959015683216,,,,,,,,0.02829044276925743,46164
434,E14000871,OLDHAM WEST AND ROYTON,North West,England,0.3027411441688797,0.5531574920106225,0.033397848494396185,0.07462753747130575,0.015326101633883963,,,,,,,,0.020749876220911914,44434
435,S14000051,ORKNEY AND SHETLAND,Scotland,Scotland,0.09874784110535406,0.06692573402417962,0.44822970639032816,0.038860103626943004,,0.3399827288428325,,,,,,,0.007253886010362694,23160
436,E14000872,ORPINGTON,London,England,0.6338539849346277,0.17454485745366474,0.15500502863241725,,0.036596128979290245,,,,,,,,,48721
437,E14000873,OXFORD EAST,South East,England,0.20873599546182053,0.570007496100002,0.1394679794971535,0.02321765027654531,0.04846127352661116,,,,,,,,0.010109605137867461,49359
438,E14000874,OXFORD WEST AND ABINGDON,South East,England,0.3807459540323677,0.07238542091663266,0.5327757377940976,0.014092887256901944,,,,,,,,,,58824
439,S14000052,PAISLEY AND RENFREWSHIRE NORTH,Scotland,Scotland,0.2257759349462582,0.23048589026206676,0.07368865987681655,,,0.4700495149148585,,,,,,,,49682
440,S14000053,PAISLEY AND RENFREWSHIRE SOUTH,Scotland,Scotland,0.17572648779129144,0.25434035836969643,0.06772815894531613,,,0.5022049948936961,,,,,,,,43084
441,E14000875,PENDLE,North West,England,0.5415204678362573,0.4023841655420603,0.034817813765182185,,0.01524966261808367,,,,,,,,0.006027890238416554,44460
442,E14000876,PENISTONE AND STOCKSBRIDGE,Yorkshire and The Humber,England,0.47835218093699516,0.33275444264943455,0.10205977382875606,0.08683360258481422,,,,,,,,,,49520
443,E14000877,PENRITH AND THE BORDER,North West,England,0.6037763466042154,0.21654399464703913,0.11216125794580127,,0.04514469722315156,,,,,,,,0.022373703579792573,47824
444,S14000054,PERTH AND NORTH PERTHSHIRE,Scotland,Scotland,0.3663732524595014,0.045694947851172424,0.06990161994230343,0.0120386123233967,,0.505991567423626,,,,,,,,54076
445,E14000878,PETERBOROUGH,East,England,0.46722871906445473,0.4132549528252547,0.048827430388485596,0.044496977050689314,0.015229806907805276,,,,,,,,0.010962113763310391,47801
446,E14000879,"PLYMOUTH, MOOR VIEW",South West,England,0.6065010511087502,0.31497095323131175,0.05201292976785189,,0.02651506589208617,,,,,,,,,44239
447,E14000880,"PLYMOUTH, SUTTON AND DEVONPORT",South West,England,0.3893485783060027,0.4788062283737024,0.047859936813600124,0.05470513013389499,0.02928012637279976,,,,,,,,,53176
448,W07000075,PONTYPRIDD,Wales,Wales,0.2942652329749104,0.4449820788530466,,0.0746799795186892,,,0.12775217613927292,,,,,,0.058320532514080904,39060
449,E14000881,POOLE,South West,England,0.5866880735763415,0.20778577233355136,0.15498206180254107,,0.033735703950367686,,,,,,,,0.01680838833719847,50451
450,E14000882,POPLAR AND LIMEHOUSE,London,England,0.15921404791435473,0.630915856126379,0.14413473464325346,0.02436516743912788,0.035234023108558,,,,,,,,0.006136170768326914,61276
451,E14000883,PORTSMOUTH NORTH,South East,England,0.6136353735569593,0.2699194075364844,0.07447179263776955,,0.028403397952515792,,,,,,,,0.013570028316270966,45910
452,E14000884,PORTSMOUTH SOUTH,South East,England,0.37332630469161837,0.48641012124406957,0.11424354243542435,0.02095940959409594,,,,,,,,,0.005060622034791776,47425
453,W07000065,PRESELI PEMBROKESHIRE,Wales,Wales,0.5040429995992362,0.3847096819821306,0.04580494589688583,,,,0.06544237252174732,,,,,,,42419
454,E14000885,PRESTON,North West,England,0.2581828943474401,0.6176383545427642,0.05140574134359278,0.05324060372891388,0.01953240603728914,,,,,,,,,33790
455,E14000886,PUDSEY,Yorkshire and The Humber,England,0.48792769528728214,0.42305634971871253,0.056958406345107446,,0.016489901318823205,,,,,,,,0.015567647330074702,54215
456,E14000887,PUTNEY,London,England,0.35678760378068836,0.4513840727604177,0.16937800939227615,,0.02245031406661779,,,,,,,,,50467
457,E14000888,RAYLEIGH AND WICKFORD,East,England,0.726106992586656,0.16145425402087393,0.07597311524380249,,0.0364656381486676,,,,,,,,,54901
458,E14000889,READING EAST,South East,England,0.3787331449622662,0.48467398690940305,0.09004256232340213,0.015236596444794163,0.027701276869702064,,,,,,,,0.0036124324904324187,55918
459,E14000890,READING WEST,South East,England,0.4840649309414193,0.40236545483410063,0.08850611208128274,,0.025063502143197334,,,,,,,,,50392
460,E14000891,REDCAR,North East,England,0.4605797953087508,0.3742226139758092,0.049409921159590614,0.07137260663042946,0.012021938200871652,,,,,,,,0.03239312472454826,40842
461,E14000892,REDDITCH,West Midlands,England,0.633285678625729,0.26938525427190413,0.06592234551932286,,0.031406721583044,,,,,,,,,44067
462,E14000893,REIGATE,South East,England,0.5392617954699376,0.19480397321092632,0.19414553390021821,,0.059616976446685226,,,,,,,,0.012171720972232673,53156
463,W07000052,RHONDDA,Wales,Wales,0.15771540381890561,0.5436542743404629,0.020646380136293097,0.12593617164833681,0.014776330881856824,,0.1372714391741448,,,,,,,29642
464,E14000894,RIBBLE VALLEY,North West,England,0.6031763258809059,0.26964401996961146,0.08639027566746256,,0.03082266116778815,,,,,,,,0.009966717314231965,55284
465,E14000896,RICHMOND PARK,London,England,0.41177555442851216,0.0523614120829299,0.5311294511810902,,,,,,,,,,0.004733582307467687,65067
466,E14000895,RICHMOND (YORKS),Yorkshire and The Humber,England,0.6358941476179748,0.16434154203420967,0.12112021905273555,,0.04332530371037901,,,,,,,,0.035318787584700966,57703
467,E14000897,ROCHDALE,North West,England,0.31207452525976354,0.5158387253145615,0.06980420258393576,0.08150146479229456,0.020781082049444642,,,,,,,,,47447
468,E14000898,ROCHESTER AND STROOD,South East,England,0.5999114123945615,0.27113584716712247,0.07158263682933405,,0.025266725725070292,,,,,,,,0.032103377883911724,51926
469,E14000899,ROCHFORD AND SOUTHEND EAST,East,England,0.5865918155019941,0.3202921796427952,0.06116698456736605,,,,,,,,,,0.03194902028784463,46136
470,E14000900,ROMFORD,London,England,0.6456352819123033,0.26679511337892486,0.05733522474645889,,0.030234379962312888,,,,,,,,,47231
471,E14000901,ROMSEY AND SOUTHAMPTON NORTH,South East,England,0.5421677369137965,0.11476941039112667,0.33060906791204514,,,,,,,,,,0.012453784783031718,51390
472,E14000902,ROSSENDALE AND DARWEN,North West,England,0.5647044365245176,0.3696694113309574,0.04119044692966286,,0.02443570521486215,,,,,,,,,48822
473,S14000055,"ROSS, SKYE AND LOCHABER",Scotland,Scotland,0.1730667937495297,0.06140108856505054,0.24630665429280896,0.01780832225538639,,0.48315734028944796,,,,,,,0.018259800847776467,39869
474,E14000904,ROTHERHAM,Yorkshire and The Humber,England,0.32579731283834956,0.41334043925836583,0.05862388151804999,0.17180443746318477,,,,,,,,,0.030433928922049873,35651
475,E14000903,ROTHER VALLEY,Yorkshire and The Humber,England,0.45114789108382275,0.3214095034703684,0.052425150930223006,0.12862951250564705,0.025031828822538914,,,,,,,,0.021356113187399894,48698
476,E14000905,RUGBY,West Midlands,England,0.5757271618058015,0.31109536741842797,0.08279214389735112,,0.030385326878419334,,,,,,,,,50814
477,E14000906,"RUISLIP, NORTHWOOD AND PINNER",London,England,0.5555534553152881,0.2456714048087101,0.1509526689853319,,0.0311129593225465,,,,,,,,0.016709511568123392,52904
478,E14000907,RUNNYMEDE AND WEYBRIDGE,South East,England,0.549118955131453,0.20627146315374656,0.17331907147816622,,0.03520426354407101,,,,,,,,0.03608624669256319,53289
479,E14000908,RUSHCLIFFE,East Midlands,England,0.47541525493760844,0.34909511610610694,0.1586645731757706,,,,,,,,,,0.016825055780514006,60505
480,S14000056,RUTHERGLEN AND HAMILTON WEST,Scotland,Scotland,0.14971929955013571,0.34474104918764176,0.05188310964048035,,,0.44196378778302414,,,,,,,0.011692753838718073,53794
481,E14000909,RUTLAND AND MELTON,East Midlands,England,0.6260847196021265,0.16434573829531812,0.136683244726462,,0.049305436460298405,,,,,,,,0.02358086091579489,58310
482,E14000910,SAFFRON WALDEN,East,England,0.6295216054275117,0.13164569001046192,0.19211869511460547,,0.04671400944742098,,,,,,,,,63086
483,E14000911,SALFORD AND ECCLES,North West,England,0.2454574182335282,0.5679214725865066,0.06120635171433086,0.0847290251224522,0.04068573234318218,,,,,,,,,50632
484,E14000912,SALISBURY,South West,England,0.5635585334077796,0.1800670016750419,0.19624046156709474,,0.04626837893169551,,,,,,,,0.013865624418388237,53730
485,E14000913,SCARBOROUGH AND WHITBY,Yorkshire and The Humber,England,0.5549231759311399,0.3483830745716354,0.06109725685785536,,,,,,,,,,0.03559649263936932,49724
486,E14000914,SCUNTHORPE,Yorkshire and The Humber,England,0.5379072847682119,0.36701986754966887,0.023178807947019868,0.05414569536423841,0.017748344370860928,,,,,,,,,37750
487,E14000915,SEDGEFIELD,North East,England,0.47175576192080065,0.36318144637444066,0.04703363325795121,0.08463648173988356,0.023913775682047826,,,,,,,,0.0094789010248761,41566
488,E14000916,SEFTON CENTRAL,North West,England,0.277751572327044,0.5749606918238994,0.06654874213836479,0.04766116352201258,0.024783805031446542,,,,,,,,0.008294025157232704,50880
489,E14000917,SELBY AND AINSTY,Yorkshire and The Humber,England,0.602555921868907,0.24563082704101527,0.08582367329575667,,0.03231238257293771,,,,,,,,0.033677195221383245,56418
490,E14000918,SEVENOAKS,South East,England,0.6070335191145302,0.13631368239265249,0.19848496742287464,,0.03873930449799827,,,,,,,,0.019428526571944424,50956
491,E14000921,"SHEFFIELD, BRIGHTSIDE AND HILLSBOROUGH",Yorkshire and The Humber,England,0.25492424242424244,0.5648737373737374,0.038308080808080805,0.09734848484848485,0.029772727272727274,,,,,,,,0.014772727272727272,39600
492,E14000919,SHEFFIELD CENTRAL,Yorkshire and The Humber,England,0.13149883133973642,0.6671773417398307,0.0635790466089211,0.03867381611769096,0.0897609647830613,,,,,,,,0.009309999410759532,50913
493,E14000922,"SHEFFIELD, HALLAM",Yorkshire and The Humber,England,0.25834578535642083,0.34647095016260876,0.33395446954381647,0.027458908323811197,0.02865430254021271,,,,,,,,0.005115584073129999,56885
494,E14000923,"SHEFFIELD, HEELEY",Yorkshire and The Humber,England,0.3034313151422883,0.5029862981613772,0.06829839559667408,0.08286684623492212,0.04241714486473826,,,,,,,,,42695
495,E14000920,SHEFFIELD SOUTH EAST,Yorkshire and The Humber,England,0.35882661079099004,0.46095052145340254,0.05059764750702415,0.10662412495833135,,,,,,,,,0.023001095290251915,41998
496,E14000924,SHERWOOD,East Midlands,England,0.6080365781934773,0.30095429623024533,0.05469654138761881,,0.023032119751845034,,,,,,,,0.013280464436813447,52709
497,E14000925,SHIPLEY,Yorkshire and The Humber,England,0.508054958891934,0.39247092807940154,0.05903266424709281,,0.024090808088289756,,,,,,,,0.01635064069328198,54004
498,E14000926,SHREWSBURY AND ATCHAM,West Midlands,England,0.5252010496910183,0.33529162786760347,0.09999153474985185,,0.029831541522051978,,,,,,,,0.009684246169474308,59065
499,E14000927,SITTINGBOURNE AND SHEPPEY,South East,England,0.6759933066116667,0.19969257111725103,0.06251702533369655,,0.02311553877884578,,,,,,,,0.03868155815853991,51394
500,E14000928,SKIPTON AND RIPON,Yorkshire and The Humber,England,0.5946291124582794,0.19114842313193925,0.14816769974797356,,0.04679517744022887,,,,,,,,0.019259587221578913,58724
501,E14000929,SLEAFORD AND NORTH HYKEHAM,East Midlands,England,0.6713796315773658,0.18207771133215134,0.08046097905460228,,0.02617423445623103,,,,,,,,0.03990744357964961,66554
502,E14000930,SLOUGH,South East,England,0.3092009874995102,0.5764528390610917,0.0657745209451781,0.02805752576511619,0.020514126729103806,,,,,,,,,51038
503,E14000931,SOLIHULL,West Midlands,England,0.5837850534836658,0.19940734316276382,0.18027247759468054,,0.036535125758889855,,,,,,,,,55344
504,E14000932,SOMERTON AND FROME,South West,England,0.5582778599605522,0.12872904339250493,0.26221955128205127,,0.050773545364891516,,,,,,,,,64896
505,E14000955,"SOUTHAMPTON, ITCHEN",South East,England,0.5050926804580249,0.4102401889458257,0.05278252251112377,,0.021931211910335084,,,,,,,,0.009953396174690538,47421
