,id,Constituency,Country/Region,Con Vote,Labour Vote,Liberal Vote,SNP/PC Vote,DUP Vote,OUP Vote,SDLP Vote,Alliance Vote,Other Vote,Total votes
447,464,PETERBOROUGH,Eastern,0.4880254799486178,0.39824737370004754,0.10003695296415563,,,,,,0.01369019338717908,56829
448,465,PETERSFIELD,South East,0.6114776857441465,0.1260704759230661,0.26245183833278735,,,,,,,64107
449,467,PLYMOUTH DRAKE,South West,0.5059644227415416,0.40727822346238807,0.08026973607720032,,,,,,0.006487617718869899,43005
450,466,"PLYMOUTH,DEVONPORT",South West,0.4454506376271672,0.47413669580169077,0.06763146582604958,,,,,,0.01278120074509242,34895
451,468,"PLYMOUTH,SUTTON",South West,0.5479961307209378,0.33391498966295546,0.11808887961610683,,,,,,,52723
452,469,PONTEFRACT,Yorkshire and the Humber,0.23780854906682722,0.6815617544094366,0.08062969652373626,,,,,,,44847
453,470,PONTYPOOL,Wales,0.23170650063600456,0.6192899064961728,0.122916248242619,0.026087344625203634,,,,,,44811
454,471,PONTYPRIDD,Wales,0.29201788212810975,0.5596867214960926,0.10626898269801727,0.03753881855100161,,,,,0.004487595126778828,58606
455,472,POOLE,South West,0.5701077225630339,0.22441222225483579,0.2054800551821304,,,,,,,68138
456,473,PORTSMOUTH NORTH,South East,0.486497461928934,0.44383940932164284,0.06191047531149054,,,,,,0.007752653437932626,54175
457,474,"PORTSMOUTH,SOUTH",South East,0.5467046959356219,0.311826423550983,0.13215850056025263,,,,,,0.009310379953142508,49085
458,475,"PRESTON,NORTH",North West,0.4625735494922913,0.4618535713399042,0.06740485116313712,,,,,,0.008168028004667444,40279
459,476,"PRESTON,SOUTH",North West,0.4297464873243662,0.4452722636131807,0.11563078153907695,,,,,,0.009350467523376168,39998
460,477,PUDSEY,Yorkshire and the Humber,0.45112823335167856,0.2518253531462117,0.29080902586681345,,,,,,0.006237387635296276,54510
461,479,RAVENSBOURNE,London,0.6091558828306892,0.18539173750609128,0.19251177649033516,,,,,,0.012940603172884292,36938
462,480,READING NORTH,South East,0.5057765590660726,0.3561102486037462,0.12440268564630926,,,,,,0.013710506683872008,49597
463,481,READING SOUTH,South East,0.5385359388153534,0.25831527287707545,0.19061095090541097,,,,,,0.01253783740216009,55831
464,482,REDCAR,North East,0.3670987459163242,0.5368321214037306,0.08905047950258194,,,,,,0.007018653177363263,47445
465,483,REIGATE,South East,0.5978788200715323,0.22051064131166118,0.18161053861680654,,,,,,,56478
466,486,RHONDDA,Wales,0.12902843133378147,0.7514532009964807,,0.08355411443710704,,,,,0.03596425323263079,50578
467,487,RICHMOND (SURREY),London,0.46668117940159154,0.11348958711269139,0.4054858138016109,,,,,,0.014343419684106136,41343
468,488,RICHMOND (YORKSHIRE),Yorkshire and the Humber,0.6148848073043848,0.1735428389425629,0.21157235375305233,,,,,,,47095
469,489,RIPON,Yorkshire and the Humber,0.6034692562811672,0.16103171005225358,0.21686430769964926,,,,,,0.018634725966929923,41911
470,490,ROCHDALE,North West,0.1928342202542958,0.34281187797050816,0.45033919649023035,,,,,,0.014014705284965675,49234
471,491,ROCHESTER AND CHATHAM,South East,0.4746282015973561,0.42835995593500414,0.08983406774993115,,,,,,0.0071777747177086204,58096
472,492,ROMFORD,London,0.5375585743361575,0.3290102712169262,0.11402470771997918,,,,,,0.019406446726937095,42254
473,493,ROSS AND CROMARTY,Scotland,0.4240324892498806,0.20126612517916867,0.1391941391941392,0.23550724637681159,,,,,,25116
474,494,ROSSENDALE,North West,0.48041319780193864,0.436239711327563,0.08334709087049834,,,,,,,42401
475,496,ROTHER VALLEY,Yorkshire and the Humber,0.2703938733814118,0.6222144045895517,0.10739172202903649,,,,,,,73907
476,495,ROTHERHAM,Yorkshire and the Humber,0.2994237033324981,0.605453178743081,0.08396164096489829,,,,,,0.011161476959522562,43901
477,497,"ROXBURGH, SELKIRK AND PEEBLES",Scotland,0.31263790144643294,0.0847838522513688,0.5310329329083926,0.07154531339380567,,,,,,48948
478,498,RUGBY,West Midlands,0.4731885040987578,0.4203019321330982,0.09583147613418344,,,,,,0.010678087633960583,51601
479,499,RUISLIP-NORTHWOOD,London,0.6130222537987303,0.21866477207618087,0.15738088144294457,,,,,,0.010932092682144248,43633
480,500,RUNCORN,North West,0.514847612491395,0.3477376556730709,0.13741473183553413,,,,,,,63916
481,501,RUSHCLIFFE,East Midlands,0.6221074079464416,0.2130694222092854,0.16482316984427303,,,,,,,54968
482,502,RUTHERGLEN,Scotland,0.26500289606890126,0.4670477725452668,0.18421516532775944,0.08373416605807248,,,,,,39709
483,503,RUTLAND AND STAMFORD,East Midlands,0.5648311845112328,0.24541848130740374,0.18975033418136347,,,,,,,46382
484,504,RYE,South East,0.6272141280353201,0.12100662251655629,0.21965562913907286,,,,,,0.03212362030905077,56625
485,505,SAFFRON WALDON,Eastern,0.5381426983439155,0.19871130621549823,0.24869529174595398,,,,,,0.014450703694632326,53077
486,511,"SALFORD,EAST",North West,0.36090261282660335,0.6390973871733967,,,,,,,,21050
487,512,"SALFORD,WEST",North West,0.37250843043637943,0.614704016560382,,,,,,,0.012787553003238623,29951
488,513,SALISBURY,South West,0.49923001539969203,0.126417471650567,0.374352512949741,,,,,,,50001
489,514,SCARBOROUGH AND WHITBY,Yorkshire and the Humber,0.5315889949466592,0.25477821448624366,0.20269511510387422,,,,,,0.010937675463222909,44525
490,515,SEVENOAKS,South East,0.5739286831404442,0.22807319361901782,0.18515796058805128,,,,,,0.012840162652486706,63940
491,516,"SHEFFIELD,ATTERCLIFFE",Yorkshire and the Humber,0.25339158929546696,0.6488694702348443,0.08775532495903877,,,,,,0.009983615510649918,45775
492,517,"SHEFFIELD,BRIGHTSIDE",Yorkshire and the Humber,0.2128471203350495,0.6848240723450796,0.09288553365166591,,,,,,0.009443273668204978,37487
493,518,"SHEFFIELD,HALLAM",Yorkshire and the Humber,0.5493883257602237,0.288395665851101,0.15697308633344983,,,,,,0.005242922055225445,57220
494,519,"SHEFFIELD,HEELEY",Yorkshire and the Humber,0.401355040954596,0.4978865406006674,0.09521690767519467,,,,,,0.005541510769541915,49445
495,520,"SHEFFIELD,HILLSBOROUGH",Yorkshire and the Humber,0.337406015037594,0.5682220256523662,0.08536045997346307,,,,,,0.009011499336576736,36176
496,521,"SHEFFIELD,PARK",Yorkshire and the Humber,0.1786578822589903,0.6858576027551097,0.11821516807666392,,,,,,0.017269346909236104,40071
497,522,SHIPLEY,Yorkshire and the Humber,0.5255449037858917,0.33149184095076717,0.13168218007938534,,,,,,0.011281075183955803,43081
498,523,SHOREHAM,South East,0.6092147748642799,0.15731114501649932,0.22627115637086187,,,,,,0.00720292374835894,56366
499,524,SHREWSBURY,West Midlands,0.48582628429956676,0.2384567773880751,0.27571693831235816,,,,,,,48470
500,525,SIDCUP,London,0.5981317849028023,0.2584195910123706,0.12390810401413785,,,,,,0.01954052007068922,39610
501,526,SKIPTON,Yorkshire and the Humber,0.5117126266752037,0.10226745854767845,0.3860199147771179,,,,,,,45293
502,527,SOLIHULL,West Midlands,0.6615569120066421,0.16636172142868125,0.15704423499746306,,,,,,0.015037131567213518,65039
503,16,SOUTH ANGUS,Scotland,0.4360196795541623,0.10064002089864159,0.04828456983629397,0.4150557297109021,,,,,,45936
504,29,AYRSHIRE SOUTH,Scotland,0.2537431242445919,0.3520140105078809,,0.07974642954046521,,,,,0.314496435707062,40541
505,49,SOUTH BEDFORDSHIRE,Eastern,0.563695083816066,0.282035508620837,0.143572392816254,,,,,,0.010697014746843014,58521
506,191,SOUTH DORSET,South West,0.5566599030161296,0.2946142999621694,0.148725797021701,,,,,,,58154
507,181,SOUTH EAST DERBYSHIE,East Midlands,0.5146986298432575,0.35630507965778246,0.11831807363252353,,,,,,0.01067821686643652,46637
508,229,SOUTH EAST ESSEX,Eastern,0.6395609602021478,0.25213202779532534,0.10830701200252685,,,,,,,63320
509,248,SOUTH FYLDE,North West,0.633760601121578,0.1883477444128291,0.16489405784690184,,,,,,0.012997596618691125,72398
510,268,SOUTH GLOUCESTERSHIRE,South West,0.5116102072174276,0.29388112641268294,0.1845283398193489,,,,,,0.009980326550540661,69637
511,435,SOUTH NORFOLK,Eastern,0.5448642041330838,0.302468900008913,0.15266689585800322,,,,,,,78537
512,536,SOUTH SHIELDS,North East,0.30960202273586973,0.5708853451193534,0.11951263214477692,,,,,,,50229
513,309,SOUTH WEST HERTFORDSHIRE,Eastern,0.5469170672084304,0.2772244520423501,0.1620005615843285,,,,,,0.01385791916489107,60543
514,436,SOUTH WEST NORFOLK,Eastern,0.548027349368265,0.3111765096364481,0.14079614099528687,,,,,,,45193
515,627,SOUTH WORCESTERSHIRE,West Midlands,0.5713771553839609,0.16696659359356084,0.2334849327618362,,,,,,0.028171318260641953,61126
516,529,SOUTHALL,London,0.3285507135770434,0.5437304434099062,0.07479203235900175,,,,,,0.05292681065404869,52412
517,530,"SOUTHAMPTON,ITCHEN",South East,0.4361902247450579,0.4626249958747236,0.10118477938021847,,,,,,,60602
518,531,"SOUTHAMPTON,TEST",South East,0.463607540994784,0.4274196297685201,0.10897282923669588,,,,,,,58666
519,532,SOUTHEND EAST,Eastern,0.5607175022515761,0.29117882517762433,0.1311918342839988,,,,,,0.016911838286800762,39972
520,533,SOUTHEND WEST,Eastern,0.576809323278817,0.16337283321907747,0.24649887376358828,,,,,,0.013318969738517285,51055
521,534,SOUTHGATE,London,0.6164314221746325,0.22552321619780005,0.1406210454589701,,,,,,0.017424316168597295,51365
522,535,SOUTHPORT,North West,0.5078467438948028,0.11202645585472762,0.38012680025046963,,,,,,,51104
523,537,SOWERBY,Yorkshire and the Humber,0.4222155191916145,0.3925546087524822,0.18522987205590327,,,,,,,39783
524,538,SPELTHORNE,South East,0.5740231150247661,0.2776921665749404,0.13878187488534213,,,,,,0.009502843514951386,54510
525,506,ST.ALBANS,Eastern,0.5305613939928131,0.23116821479422334,0.2382703912129636,,,,,,,58996
526,507,ST.HELENS,North West,0.31082395697582643,0.5963363374387401,0.08419448982213983,,,,,,0.008645215763293626,54481
527,508,ST.IVES,South West,0.5402165506573859,0.2087200309358082,0.20057521268368136,,,,,,0.05048820572312452,41376
528,509,ST.MARYLEBONE,London,0.598978853421243,0.2647744632950068,0.09885824555761036,,,,,,0.03738843772613974,24874
529,510,ST.PANCRAS NORTH,London,0.33943142441968777,0.5423450948246954,0.09888594955102649,,,,,,0.019337531204590336,26839
530,539,STAFFORD AND STONE,West Midlands,0.5238247570301313,0.32309660908509275,0.1530786338847759,,,,,,,65646
531,540,STAFFORDSHIRE SOUTH WEST,West Midlands,0.6038689078786741,0.27645788336933047,0.10254483989106958,,,,,,0.01712836886092591,53245
532,541,STALYBRIDGE AND HYDE,North West,0.392563091180638,0.5185539769463485,0.08888293187301344,,,,,,,52226
533,542,STEPNEY AND POPLAR,London,0.20987140937879853,0.6261915424477,0.0714605591452882,,,,,,0.09247648902821316,31262
534,543,"STIRLING, FALKIRK AND GRANGEMOUTH",Scotland,0.2657362738341374,0.5647254766827475,,0.1695382494831151,,,,,,52236
535,546,STOCKPORT NORTH,North West,0.43339203945051075,0.44121169425854173,0.1196665492544323,,,,,,0.0057297170365152045,42585
536,547,STOCKPORT SOUTH,North West,0.42063047938817383,0.4506088949289845,0.1187944679830522,,,,,,0.009966157699789485,37527
537,548,STOCKTON,North East,0.3618195920974586,0.5310489574303052,0.0923788231357698,,,,,,0.014752627336466366,65751
538,280,STOKE NEWINGTON AND HACKNEY NORTH,London,0.3323153608536928,0.5155855096882898,0.10646588037068239,,,,,,0.045633249087335015,28488
539,549,"STOKE ON TRENT,CENTRAL",West Midlands,0.2947091621825619,0.6015680163619098,0.10372282145552823,,,,,,,41071
540,550,"STOKE ON TRENT,NORTH",West Midlands,0.3060974198773574,0.5935901885919241,0.09242161286590304,,,,,,0.007890778664815457,43215
541,551,"STOKE ON TRENT,SOUTH",West Midlands,0.32273293310781925,0.5875137074140847,0.08975335947809601,,,,,,,53803
542,552,STRATFORD,West Midlands,0.6040531335149864,0.17598773841961854,0.21995912806539508,,,,,,,58720
543,554,STRETFORD,North West,0.4826881260802498,0.39894437526715854,0.11836749865259168,,,,,,,53807
544,555,STROUD,South West,0.5257170558293609,0.27530096146077404,0.19898198270986509,,,,,,,61885
545,556,SUDBURY AND WOODBRIDGE,Eastern,0.5495962530055176,0.2636794485135717,0.18672429848091063,,,,,,,71951
546,557,SUNDERLAND NORTH,North East,0.3213230369173791,0.5754895394192506,0.10318742366337023,,,,,,,50762
547,558,SUNDERLAND SOUTH,North East,0.37917275993428295,0.5308454747332503,0.08998176533246674,,,,,,,55389
548,559,SURBITON,London,0.5664793743117712,0.26148459779202077,0.17203602789620803,,,,,,,35417
549,560,SURREY EAST,South East,0.6283846872082166,0.1644657863145258,0.19710106264728114,,,,,,0.010048463829976435,44982
550,561,SURREY NORTH WEST,South East,0.637490099445569,0.189439408606882,0.1590601073660125,,,,,,0.014010384581536566,56815
551,562,SUSSEX MID,South East,0.611689532042849,0.15523397857545573,0.21997744784814885,,,,,,0.013099041533546326,53210
552,563,SUTTON AND CHEAM,London,0.5803569631969736,0.14338893695796526,0.264321790047689,,,,,,0.011932309797372075,49697
553,564,SUTTON COLDFIELD,West Midlands,0.688515983118273,0.1314795743220048,0.16132549827345974,,,,,,0.018678944286262395,49521
554,565,"SWANSEA,EAST",Wales,0.23421271747228187,0.6991761251588589,,0.059862395372277485,,,,,0.006748761996581796,45638
555,566,"SWANSEA,WEST",Wales,0.45331299456573554,0.4609591000095338,0.06643149966631709,0.019296405758413578,,,,,,52445
556,567,SWINDON,South West,0.3844883174780082,0.5018906977669865,0.11362098475500537,,,,,,,50246
557,568,TAUNTON,South West,0.5316670710992477,0.2941593713251078,0.14798499244022176,,,,,,0.026188565135422694,53573
558,569,THANET EAST,South East,0.5716892157413125,0.28428675686296523,0.1334699376859597,,,,,,0.010554089709762533,35626
559,570,THANET WEST,South East,0.5539355035916247,0.26214274797493503,0.1839217484334403,,,,,,,32715
560,294,THE HARTLEPOOLS,North East,0.384389826712008,0.5505915412653485,0.0650186320226435,,,,,,,49109
561,337,THE ISLE OF ELY,Eastern,0.40804160549079266,0.12501105588084413,0.4669473386283632,,,,,,,56531
562,630,THE WREKIN,West Midlands,0.4556128852321852,0.4421559057314182,0.1022312090363966,,,,,,,71710
563,571,THIRSK AND MALTON,Yorkshire and the Humber,0.5915200902195463,0.216890699747167,0.19158921003328666,,,,,,,54977
564,572,THORNABY,North East,0.39139379764379767,0.5110230422730423,0.0921474358974359,,,,,,0.0054357241857241854,46176
565,573,THURROCK,Eastern,0.39237033488655665,0.48554921685610186,0.09355630071564401,,,,,,0.028524147541697513,68889
566,574,TIVERTON,South West,0.5674244994910078,0.14049881235154393,0.29207668815744825,,,,,,,58940
567,575,TONBRIDGE & MALLING,South East,0.5454209680695857,0.24528615486897265,0.20137029308020463,,,,,,0.007922583981236957,54149
568,576,TOOTING,London,0.374262167279207,0.5190444370197127,0.08121728477558748,,,,,,0.025476110925492818,35916
569,577,TORBAY,South West,0.5464825832235797,0.19557351983892698,0.2305735955311322,,,,,,0.027370301406361174,66057
570,578,TOTNES,South West,0.5215797863623497,0.11423804061201079,0.3641821730256395,,,,,,,67123
571,579,TOTTENHAM,London,0.32004189944134076,0.5690991620111732,0.07601256983240223,,,,,,0.0348463687150838,28640
572,580,TRURO,South West,0.3913460933073097,0.07380532644966316,0.5284108795567588,,,,,,0.0064377006862683375,63532
573,581,TUNBRIDGE WELLS,South East,0.5953828366836982,0.21243426696005668,0.18269123186514005,,,,,,0.009491664491105061,53626
574,582,TWICKENHAM,London,0.5223709169378556,0.16690740128430467,0.29878356507665804,,,,,,0.01193811670118163,57463
575,583,TYNEMOUTH,North East,0.515743962517656,0.3854514762118028,0.09880456127054121,,,,,,,58054
576,585,UPMINSTER,London,0.5271890791160722,0.3562674409834829,0.09834829172637453,,,,,,0.018195188174070443,53036
577,586,UXBRIDGE,London,0.524902764637864,0.35681698728056344,0.10577105014191107,,,,,,0.012509197939661517,47565
578,588,WAKEFIELD,Yorkshire and the Humber,0.36729599879888897,0.5090458674273703,0.11371143307559492,,,,,,0.009946700698145785,53284
579,589,WALLASEY,North West,0.4964562879850397,0.3958298270219729,0.09853202431042543,,,,,,0.009181860682561944,53475
580,590,WALLSEND,North East,0.31302754411531303,0.5513728771985513,0.12284473429812284,,,,,,0.012754844388012755,69307
581,591,"WALSALL,NORTH",West Midlands,0.39834582481641306,0.5093686123097888,0.07150427738663033,,,,,,0.02078128548716784,52836
582,592,"WALSALL,SOUTH",West Midlands,0.47309472733431185,0.5089533702156487,,,,,,,0.01795190245003952,44285
583,593,WALTHAMSTOW,London,0.3770599117688914,0.5023765476021061,0.08871495659598691,,,,,,0.03184858403301551,35135
584,478,"WANDSWORTH,PUTNEY",London,0.46833075859826,0.4148711277339621,0.10287421741605009,,,,,,0.013923896251727783,49196
585,553,"WANDSWORTH,STREATHAM",London,0.5143590818572477,0.3702442092023897,0.09902001886594697,,,,,,0.01637669007441568,38164
586,594,WANSTEAD AND WOODFOD,London,0.6216267488736068,0.20071140621294759,0.15496798672041737,,,,,,0.02269385819302822,42170
587,595,WARLEY EAST,West Midlands,0.4187450029659815,0.5502024604750728,,,,,,,0.03105253655894566,38773
588,596,WARLEY WEST,West Midlands,0.3496393199267042,0.5839306009788231,0.06643007909447267,,,,,,,43113
589,597,WARRINGTON,North West,0.2884240779179307,0.6165096599073926,0.09046782692000639,,,,,,0.004598435254670285,31315
590,598,WARWICK AND LEAMINGTON,West Midlands,0.5434782608695652,0.29298659647211883,0.14984418020634777,,,,,,0.01369096245196817,66102
591,599,WATFORD,Eastern,0.4763500681457649,0.4028420135397815,0.11213888330317046,,,,,,0.008669035011283152,44757
592,600,WELLINGBOROUGH,East Midlands,0.5227417258827107,0.34946221693809276,0.11759338623607156,,,,,,0.010202670943124948,72334
593,601,WELLS,South West,0.5134701461025252,0.16932691495650706,0.30747403090955155,,,,,,0.009728908031416265,59205
594,602,WELWYN AND HATFIELD,Eastern,0.48593100896446173,0.42750222850126984,0.07884689775804363,,,,,,0.007719864776224835,59457
595,6,WEST ABERDEENSHIRE,Scotland,0.4088573478370465,0.15331665794117078,0.3552246330444225,0.08260136117736025,,,,,,51573
596,603,WEST BROMWICH EAST,West Midlands,0.4222493291046597,0.47033422786045376,0.07875091485728226,,,,,,0.028665528177604295,40990
597,604,WEST BROMWICH WEST,West Midlands,0.3629291777524389,0.6028379576840238,,,,,,,0.03423286456353731,39465
598,182,DERBYSHIRE WEST,East Midlands,0.5254813691189782,0.19900667922589485,0.2755119516551269,,,,,,,40873
599,192,DORSET WEST,South West,0.5871274741968634,0.17870068361556676,0.21839953532013762,,,,,,0.015772306867432195,44762
600,202,DUNBARTONSHIRE WEST,Scotland,0.3365133836650652,0.48423701670098374,,0.17924959963395104,,,,,,43710
601,244,WEST FLINT,Wales,0.49030146361421584,0.31016719049301666,0.16754384333562702,0.03198750255714047,,,,,,53771
602,269,GLOUCESTERSHIRE WEST,South West,0.4790420179494153,0.40809423443024206,0.10827440848517814,,,,,,0.004589339135164536,58832
603,429,WEST HAM NORTH,London,0.2652474685024897,0.6146442535841995,0.07943722220365605,,,,,,0.040671055709654784,29923
604,608,WEST LOTHIAN,Scotland,0.19671200119563592,0.5486922732028098,,0.24855776416081304,,,,,0.006037961440741295,66910
605,485,WEST RENFREWSHIRE,Scotland,0.30972294413205437,0.44473845863062894,0.11428751437256848,0.13125108286474824,,,,,,63489
606,545,WEST STIRLINGSHIRE,Scotland,0.2575834604304355,0.4769530588035926,0.08271903067276733,0.18274445009320453,,,,,,47208
607,605,WESTBURY,South West,0.47193970071116575,0.19761262752889605,0.25150984751722727,,,,,,0.07893782424271094,63417
608,606,WESTERN ISLES,Scotland,0.10582710496725974,0.32264038626893315,0.04629935842317614,0.525233150340631,,,,,,15119
609,607,WESTHOUGHTON,North West,0.3958979018936505,0.48168822107193277,0.12241387703441674,,,,,,,61627
610,609,WESTMORLAND,North West,0.5661992024732291,0.14554863569156323,0.2882521618352077,,,,,,,44638
611,610,WESTON SUPER MARE,South West,0.5693340622065234,0.20212214232650716,0.22854379546696943,,,,,,,71343
612,611,WHITEHAVEN,North West,0.3979743197515413,0.5244055068836045,0.05931024892226394,,,,,,0.018309924442590275,43146
613,612,WIDNES,North West,0.3745501506672406,0.5515798536375377,0.0738699956952217,,,,,,,58075
614,613,WIGAN,North West,0.3005966668952747,0.5976727705004229,0.09377500400064011,,,,,,0.0079555586036623,43743
615,614,WIMBLEDON,London,0.5509543319676227,0.28484061157189966,0.15197361846707305,,,,,,0.012231437993404617,50035
616,615,WINCHESTER,South East,0.5600961890936818,0.2254871772313377,0.20862475989384008,,,,,,0.005791873781140486,68199
617,616,WINDSOR AND MAIDENHEAD,South East,0.5966112740306289,0.2066905615292712,0.17837359772843644,,,,,,0.018324566711663486,64449
618,617,WIRRAL,North West,0.5898431289416504,0.2807249986750755,0.12943187238327417,,,,,,,75476
619,618,WOKING,South East,0.5704753511627488,0.23968993363428714,0.1796910127515692,,,,,,0.01014370245139476,55601
620,619,WOKINGHAM,South East,0.5444016605499068,0.2624390830876602,0.18229950063173095,,,,,,0.010859755730702124,66484
621,620,WOLVERHAMPTON N.E.,West Midlands,0.374123764950598,0.5001768070722828,0.09901196047841913,,,,,,0.02668746749869995,48075
622,622,WOLVERHAMPTON S.W.,West Midlands,0.5247503256621797,0.31237911025145065,0.13695574941775548,,,,,,0.02591481466861406,50666
623,621,WOLVERHAMPTON SE,West Midlands,0.3447097138858235,0.557370871800393,0.06726240142115038,,,,,,0.030657012892633166,37153
624,623,WOOD GREEN,London,0.3976851587889845,0.4693825189577513,0.10448144135925651,,,,,,0.02845088089400764,35078
625,624,"WOOLWICH,EAST",London,0.30525229482374666,0.589321601216664,0.08141871707131607,,,,,,0.024007386888273315,36822
626,625,"WOOLWICH,WEST",London,0.4734094762202195,0.41520924422236105,0.09732756313018649,,,,,,0.014053716427232979,44828
627,626,WORCESTER,West Midlands,0.5131368750212433,0.31618571768464704,0.15101458142143367,,,,,,0.01966282587267598,58842
628,628,WORKINGTON,North West,0.4070138150903294,0.5318484460734347,0.061137738836235876,,,,,,,46109
629,629,WORTHING,South East,0.6121913917413153,0.1304165756317821,0.24113320224309956,,,,,,0.016258830383803075,54924
630,631,WREXHAM,Wales,0.29545233856611103,0.49206991422560287,0.18431785078491666,0.02815989642336948,,,,,,61790
631,632,WYCOMBE,South East,0.5729746768939792,0.2701931881295126,0.1443281946591813,,,,,,0.012503940317326889,66619
632,633,YARMOUTH,Eastern,0.5042762685065402,0.374407072013799,0.10981745005030905,,,,,,0.011499209429351733,55656
633,634,YEOVIL,South West,0.4792221304201475,0.21570427491661312,0.3050735946632394,,,,,,,65358
634,635,YORK,Yorkshire and the Humber,0.42636269221749473,0.4473014171329023,0.11310261650306543,,,,,,0.013233274146537572,59698
